CommentID,text,CommentUserID,CommentDate,Keyword,ObsoleteType,LegacyOrInvalid
24535309,"Will work only for up to Rails 3: ""DEPRECATION WARNING: silence is deprecated and will be removed from Rails 4.0""",803174,06-07-2013 12:49,deprecated,ext,legacy
66286628,mysql is deprecated in higher php version,3481654,9/14/2016 6:49,deprecated,lang,legacy
1694508,"PS to avoid issues with sys.syscomments (which is only provided for backward compatibility and will someday be deprecated), I recommend becoming familiar with sys.sql_modules (which has a definition column that is not limited to 8KB) and the function OBJECT_DEFINITION.",61305,11/26/2009 23:44,deprecated,lang,legacy
60642521,"@Branch its deprecated, but it should be working. let me know if you want me to send you a sample project for it",1286300,04-09-2016 15:06,deprecated,mobile,legacy
46963945,"Thanks, again.  Adding a link above.  From [this](https://developers.google.com/api-client-library/java/google-api-java-client/dev-guide#gdata_client_library_for_java_deprecated) it appears to me that the gdata client is deprecated, at least for the Calendar API",356887,04-01-2015 14:38,deprecated,ext,invalid
38481750,In OpenJDK 7 CMSPermGenSweepingEnabled is deprecated in favor of CMSClassUnloadingEnabled,117220,7/17/2014 2:27,deprecated,lang,legacy
43295095,"sorry, I mean ANSI SQL deprecated.",3706016,12-11-2014 15:41,deprecated,lang,legacy
40234255,"Well, I'm not sure that it's officially deprecated, but it's definitely discouraged.  In fact, this issue with formatting lists is directly referenced in the [documentation](https://docs.python.org/3/library/stdtypes.html#printf-style-string-formatting): ""The formatting operations described here [%] exhibit a variety of quirks that lead to a number of common errors (such as failing to display tuples and dictionaries correctly).""",2922139,09-08-2014 22:03,deprecated,lang,legacy
53511096,"@AvinashRaj In the new stringr version, wrapping with perl is not needed. as it gives me warning `perl is deprecated. Please use regexp instead`",3732271,9/29/2015 7:25,deprecated,lang,legacy
66871300,deprecated : http://www.javatpoint.com/SingleThreadModel-interface,6813506,9/30/2016 10:12,deprecated,lang,legacy
28436562,"+1. One note: as of now, *repoUrl* is deprecated, use [**remoteRepositories**](http://maven.apache.org/plugins/maven-dependency-plugin/get-mojo.html#remoteRepositories) instead.",814702,10-06-2013 23:38,deprecated,tool,invalid
4998514,@Vincent Robert: please note that `arguments.callee` is being deprecated.,84473,12/29/2010 21:50,deprecated,lang,legacy
26972710,"I can't get it to work, display.getHeight() is deprecated, it did change the height but it did not stretch it to the bottom. When I add the height='100%' attribute to the image tag in my string the image won't show up, what I get in the webview is the link to the image instead. Thank you though sir, I will eventually find a way",2103738,8/22/2013 0:02,deprecated,mobile/ext,legacy
47286751,"@Shashank While you can do most things with Selenium RC, I would encourage you to get comfortable with WebDriver. The RC API is deprecated, and receiving no updates or attention from the Selenium project team.",374693,04-10-2015 18:51,deprecated,ext,legacy
43569757,@Ferex using `.on` is how you should be doing event delegation. `.delegate` and `.click` are deprecated to my knowledge.,561731,12/19/2014 18:53,deprecated,ext,legacy
7110015,"This doesn't appear to be true. Foursquare has implemented an older FBML widget at this url which pulls all the friends of the authenticated user, regardless of the friend's connection to Foursquare, and then allows the user to invite them to Foursquare.  The problem is that FBML is deprecated and this functionality will not be available soon.  I don't think there is a Graph way to do this.  https://foursquare.com/invite/facebook",489280,5/25/2011 16:00,deprecated,ext,legacy
40356957,"it's showing _the method registerSticky(Object, Class<?>, Class<?>...) from the type EventBus is deprecated_",1254536,09-12-2014 04:37,deprecated,mobile,invalid
19094978,"Sigh.  dumbster doesn't really make this easy, does it?  You can use the toString method to get the entire message as a String, but then you need to create an InputStream based on that String, which you can use to create a MimeMessage.  Use the (deprecated) StringBufferInputStream.",1040885,12/13/2012 19:10,deprecated,lang,legacy
38717436,"add(String, object) is still in 4.5 I am updating a bunch of software from 2.0 to 4.5 and it just gives warnings about it being deprecated. The same documentation you told me to look at shows you that.",3019252,7/23/2014 18:50,deprecated,lang,legacy
28741215,"clearView() should be changed to loadUrl(""about:blank""), since clearView() is deprecated now.",127422,10/15/2013 21:43,deprecated,mobile/ext,legacy
17490118,"Thank you! For display the data, I would't use iframe (tag deprecated by W3C). How could I send a request (from client-side) and display related content in the page, for example clicking on a button or link?",0,10/16/2012 8:44,deprecated,lang,legacy
74324136,It seems that `DefaultHttpClient` is deprecated.,1256041,4/26/2017 15:02,deprecated,ext,legacy
39966709,"Godaddy doesn't support mysqli? That seems very unlikely to me. However I completely disagree with recommending the usage of the deprecated ext/mysql. If anything, recommend PDO, but not ext/mysql.",811240,8/31/2014 0:52,deprecated,lang,legacy
77081784,"if i use this structure, shouldOverrideUrlLoading is deprecated  method in android.webkit message is coming and shouldOverrideUrlLoading  not working.",7962849,07-12-2017 09:51,deprecated,mobile/ext,legacy
68094315,"You can use the getTime() method which returns a [Date](https://docs.oracle.com/javase/7/docs/api/java/util/Date.html) object. From there you can extract days, month, or year (but theses are deprecated methods)",2432236,11-04-2016 12:45,deprecated,lang,legacy
41165983,"So what that it's deprecated? It's still there, still works the same as `.length`. Hence can't be the issue.",949476,10-07-2014 19:23,deprecated,ext,legacy
10204071,"Ok, using `live()` it works even if the ""active"" class changes - but this is now less performant, particularly when using mouseout events. Btw, `live()` has also been deprecated. If the ""active"" class does not change (which may be the case), your former solution was much better.",1008762,11/27/2011 13:27,deprecated,ext,legacy
58445088,I've just realised that's the same extension I've already looked at and it won't install - the project is showing as deprecated.,3258926,02-12-2016 18:19,deprecated,tool,invalid
24541949,"In some cases, especially in ajax heavy sites, loading in head can actually result in faster load times.  See: http://encosia.com/dont-let-jquerys-document-ready-slow-you-down/ (note that the ""live()"" function is deprecated in jquery, but the article still applies with the ""on()"" or ""delegate"" function).  Loading in <head> may also be needed to guarantee correct behavior as pointed out by @Hermant.  Finally, http://modernizr.com/docs/ recommends placing its scripts in the <head> for reasons explained on its site.",24954,06-07-2013 15:54,deprecated,ext,legacy
46990372,"I had a look into it. I think in the new version some of this is deprecated. Also someone suggested the delegates won't run unless they're set in the init function. I'll continue to mess with it, thanks.",233076,04-02-2015 08:23,deprecated,mobile,legacy
13021001,"`split` is deprecated. In your case you do not even need a regex so use `explode()` instead! And your use of `PHP_EOL` is bad, possibly the website used `\n` but your PHP code might be running on a `\r\n` system (windows) where it would then break. Besides that, to get a file/web resource line-by-line, you can use `$res = file('http://...');`",298479,4/14/2012 9:54,deprecated,lang,legacy
76176384,"This is all deprecated now, you should use `res.sendStatus(401);`.",191164,6/16/2017 16:50,deprecated,ext,legacy
14224945,"Just a quick note, as of jQuery 1.7 the `.live()` method is deprecated in favor of `.on()`. So an updated example would be `jQuery(document).on('pagehide', 'div', function(event, ui) { ... });`",149503,06-06-2012 05:59,deprecated,ext,legacy
72121443,"the MDN for MutationObserver links to MutationEvents, the deprecated API that was replaced by MutationObserver. You use those like you would normal event listeners. They work in IE9+, but support is dodgy, the details of which I don't know off hand, you'd have to do trial and error https://developer.mozilla.org/en-US/docs/Web/Guide/Events/Mutation_events",2079345,2/27/2017 16:39,deprecated,lang,legacy
25392645,looks like op is using  map api v1 which is deprecated.,653856,07-04-2013 15:19,deprecated,ext,legacy
26027181,"@MariusKavansky: `Future` (`Promise`, `Await` and so on) don't depends on actors and it's part of scala standard library itself. Akka actors depends on `Future` (and so on) from scala standard library. There **was** actors in scala standard library - now deprecated and where **was** independent `Future` (`Promise`, `Await` and so on) in akka - now switched to `Future` from scala standard library.",406435,7/24/2013 11:23,deprecated,lang,legacy
67231084,"thanks for this, I know how to use the gyro sensor - I just don't know how to determine 'true north' from its readings as I need to first get an idea of where North is. TYPE_ORIENTATION sadly is deprecated and so not available for use :(",3900270,10-11-2016 11:28,deprecated,mobile,legacy
7599403,/tmp/tmpjAFAid/memcached-1.0.2/php_memcached.c:1949: error: 'instance' undeclared (first use in this function)&#xA;make: *** [php_memcached.lo] Error 1&#xA;that is the error message i get after i run make install&#xA;: Function eregi() is deprecated in PEAR/Registry.php on line 735&#xA;&#xA;: Function eregi() is deprecated in PEAR/Registry.php on line 735&#xA;ERROR: `make' failed&#xA;[root@nick libmemcached-0.34]#,808556,6/24/2011 13:12,deprecated,lang,invalid
34857036,"assembly:assembly has been deprecated, please use [assembly:single](https://maven.apache.org/plugins/maven-assembly-plugin/single-mojo.html)",1314336,04-03-2014 21:41,deprecated,tool,invalid
76444482,"ListView is deprecated and replaced with RecyclerView. The approach for both are somehow similar . The recyclerview adapter have function such as notifyItemChanged(position), which will check the particular item not the entire item",2048446,6/23/2017 22:42,deprecated,mobile,legacy
34301514,"`align` is deprecated, see [http://www.w3.org/TR/html4/present/graphics.html#h-15.1.2](http://www.w3.org/TR/html4/present/graphics.html#h-15.1.2)",2037924,3/20/2014 16:39,deprecated,lang,legacy
1835855,ApplicationException is deprecated (sort of): http://msdn.microsoft.com/en-us/library/system.applicationexception.aspx,55208,12/18/2009 12:55,deprecated,lang,legacy
73912298,"Yes, I added that line, but Android Studio sets the activateApp method as deprecated, and nothing change in execution",6314738,4/15/2017 14:30,deprecated,mobile/ext,legacy
72204796,"Unfortunately the Google AJAX Search API seems to be deprecated since 2010. It suggests Custom Search API, but it doesn't seem to be quite the same. Anyone who has another option?",982981,03-01-2017 14:42,deprecated,ext,legacy
70794394,"All I'm saying is that the DSL syntax you're using [is deprecated](https://www.elastic.co/guide/en/elasticsearch/reference/2.0/breaking_20_query_dsl_changes.html#_literal_filtered_literal_query_and_literal_query_literal_filter_deprecated) and my query is the equivalent one that you should be using with ES 2.x onwards. Now regarding performance, I reckon you have load tested both queries a few thousand times in order to claim that yours is faster or you're just making one-off calls using curl or head or sense and checking the `took` time (which doesn't mean much)?",4604579,1/23/2017 9:54,deprecated,ext,legacy
63448996,Yes @rando-hinn fs.exist is deprecated. I didn't see the deprecation message just in front of my eyes. Sorry for that. I'm glad you get the idea.,3838597,6/23/2016 21:49,deprecated,ext,legacy
6524483,I think self.instance._adding may have be deprecated and removed in Django 1.3.,247542,4/18/2011 19:47,deprecated,ext,legacy
69093941,"getDrawable(id) is being deprecated, you should either use the ContextCompat call above, or the getDrawable(id, theme) call.&#xA;&#xA;https://developer.android.com/reference/android/content/res/Resources.html#getDrawable(int)",2353588,12-02-2016 21:36,deprecated,mobile/ext,legacy
34298408,@lunakid It's better to update an answer than make a note that the answer is deprecated. :),1997590,3/20/2014 15:34,deprecated,mobile,legacy
14729154,"`As of jQuery 1.7, the .live() method is deprecated. Use .on() to attach event handlers. `",283863,6/26/2012 21:34,deprecated,ext,legacy
24372202,.live is deprecated,937892,06-03-2013 06:32,deprecated,ext,legacy
68464947,"Perhaps the complaint is also based on mcrypt being used, it is deprecated.",451475,11/15/2016 16:55,deprecated,lang,legacy
36630676,Keep in mind that `Set` class is deprecated since Cake v.2.2 in favour of `Hash`: http://book.cakephp.org/2.0/en/core-utility-libraries/set.html,902780,5/22/2014 16:06,deprecated,ext,legacy
32863754,target-densitydpi seems to be deprecated and not supported anymore.,3301864,02-12-2014 14:42,deprecated,mobile,legacy
13313504,"Makes sense. To help anyone else reading this, [goog.ui.ServerChart](https://groups.google.com/forum/?fromgroups#!topic/closure-library-discuss/GslON64NSEA) has been [deprecated](https://developers.google.com/chart/terms) so it isn't good for new code.",1128687,4/26/2012 16:36,deprecated,ext,legacy
39186008,AudioSessionSetProperty deprecated in iOS 7,1390354,08-06-2014 19:28,deprecated,mobile,legacy
74400843,"I'm pretty sure that 4 years ago, when I wrote this answer, they were deprecated. Thanks for the update, though! To everyone else: Stop using jQuery guys. It's 2017.",1981050,4/28/2017 10:06,deprecated,ext,legacy
51347999,"True, which is one of the reasons mysql is deprecated and should not be touched, not even with a ten foot pole.",476,7/29/2015 15:26,deprecated,lang,legacy
27404163,"Okay, sure. It's not *officially* considered to be deprecated perhaps, but it's use is certainly discouraged.",1357341,09-04-2013 14:51,deprecated,lang,legacy
47673230,`mysql_real_escape_string()` is deprecated.,,2015-04-21 11:52:06.623 UTC,deprecated,lang,
48272493,"Thanks a lot for the suggestion. I suspected I would have to go that way. In fact, I ended up with a similar solution based on [NSWindowList()][1] instead of CGWindowListCopyWindowInfo(). But since NSWindowList() is flagged as deprecated, I'll give CGWindowListCopyWindowInfo a try.

[1]: https://developer.apple.com/library/mac/documentation/Cocoa/Reference/ApplicationKit/Miscellaneous/AppKit_Functions/index.html#//apple_ref/c/func/NSWindowList",,2015-05-06 14:26:10.233 UTC,deprecated,lang,
47662427,"Thanks, but this doesn't work for me, I get an error saying first ""Warning: usage of --preserve-metadata with option ""resource-rules"" (deprecated in Mac OS X >= 10.10)!"", and then ""/var/folders/8l/l22zrl_n2v34qfxzwfpbdjxc0000gn/T/wh4epkuky9/Payload/TestMac.app/ResourceRules.plist: cannot read resources"".",,2015-04-21 07:26:16.843 UTC,deprecated,os,
47711274,Only the first option. The security.context service is deprecated. Use security.token_bag instead if you need to retrieve the token.,,2015-04-22 08:00:40.673 UTC,deprecated,protocol,invalid
47707114,The downside is that cells are deprecated. You should be able to do the same with an NSTextField subclass. I suspect a delegate approach may work as well.,,2015-04-22 06:04:09.567 UTC,deprecated,tool,Invalid
47716514,those getters are deprecated,,2015-04-22 10:05:40.89 UTC,deprecated,lang,
47465077,Yup. Basically did the same. Are data tables actually getting deprecated?,,2015-04-15 23:37:52.937 UTC,deprecated,lang,
47560771,"`shiny::renderDataTable()` will be deprecated and we will continue the development in the **DT** package, so `I()` will stop working in the future (use `DT::renderDataTable()` and `JS()` instead).",,2015-04-18 03:52:50.723 UTC,deprecated,lang,
77681340,*cast-to* class is deprecated . Now it is; `((AppCompatActivity)getActivity()).getSupportActionBar();`,,2017-07-27 20:00:14.4 UTC,deprecated,lang,
51526597,"The deprecation page doesn't mention that controllers are being deprecated. Just `ArrayControllers` and `ObjectControllers`, but not all controllers.",,2015-08-04 02:29:52.503 UTC,deprecated,ref,
47562316,"_Please_ avoid using or recommending `std::auto_ptr`. Not just because it's deprecated and will soon go away, but because it's *broken* (see http://www.open-std.org/jtc1/sc22/wg21/docs/papers/2005/n1856.html#20.4.5%20-%20Class%20template%20auto_ptr). But don't worry: there are much better tools available for your use: `std::unique_ptr` and `std::shared_ptr`.",,2015-04-18 06:05:12.213 UTC,deprecated,tool,
77224142,CKFetchNotificationChangesOperation has been deprecated in favor of CKFetchDatabaseChangesOperation and CKFetchRecordChangesOperation,,2017-07-16 09:37:10.973 UTC,deprecated,mobile,
47576379,"According to the MDN, let is being deprecated and being removed in the future. I would advise against using it. https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Statements/let",,2015-04-18 18:07:19.527 UTC,deprecated,lang,
48336212,"Just trying to wrap my head around MEL, [here](http://www.mulesoft.org/documentation/download/attachments/122752116/refcard-mel.pdf?version=1&modificationDate=1404857929206) it is mentioned that MEL has no explicit for JSON processing. The syntax you guys are using is the old expression evaluation which is deprecated since Mule 3.3, need you to confirm my understanding please",,2015-05-07 22:21:48.833 UTC,deprecated,tool,
48376554,"You are correct. Another way to do this without the deprecated JSON expression evaluator is to use json-to-object-transformer to convert to lists and maps, and use conventional object and property navigation.",,2015-05-08 21:44:11.493 UTC,deprecated,ext,
50900144,"deprecated since iOS5. But if you still support iOS4, the old way is still supported even with iOS9.",,2015-07-17 01:26:30.16 UTC,deprecated,mobile,
48049906,"@J.D: First of all, `ntext` is deprecated - stop using it. Secondly: if this is **XML** - why aren't you using the `XML` datatype? That's the best suited datatype - and that's the **only** datatype that supports these XQuery expressions ....",,2015-04-30 10:16:25.63 UTC,deprecated,lang,
70627052,This code is outdated. Method `processStream(...)` does not exist.,,2017-01-18 09:50:35.657 UTC,deprecated,lang,
47462253,"True, it is more or less deprecated. You can replace easily by a split with a regexp (and probably a substring before that to chop []).",,2015-04-15 21:35:05.197 UTC,deprecated,lang,
52417402,Because it might lead other programmers to use the deprecated OpenGL.,,2015-08-28 10:57:59.387 UTC,deprecated,ext,
48166085,"I am having the same problem and I've also seen that [answer](https://parse.com/questions/disable-push-notification-service), but actually that method doesn't exist in the [documentation](https://www.parse.com/docs/android/api/com/parse/PushService.html), and the only method that seem to be called quite alike is [`setDefaultPushCallback`](https://www.parse.com/docs/android/api/com/parse/PushService.html#setDefaultPushCallback(android.content.Context,%20java.lang.Class)) but it's deprecated... So what should we do now ?",,2015-05-04 07:12:51.577 UTC,deprecated,tool,
87485936,"@CodeWizard, sorry, but your URL is obsolete :(",,2018-05-08 13:03:29.123 UTC,deprecated,ref,
47660238,This method is deprecated in iOS 6. So I can not use this method,,2015-04-21 06:17:17.95 UTC,deprecated,mobile,
57783498,android.hardware.Camera' is deprecated,,2016-01-27 04:01:27.443 UTC,deprecated,mobile,
60496686,"its like ms dont want us to use their products or something :) when you lookup webjobs sdk documentation you get a getting started guide (on scott h's blog) which has a whole lot of outdated beta references. AWS dont release stuff without documentation to go with it, not sure why MS believes they can do different.",,2016-04-06 03:59:47.39 UTC,deprecated,ref,
47823226,"@ZoharPeled . . . The question is more appropriately directly at the OP, because is it in the original query. The use of numbers in `order by` is an older-style SQL. The `1` refers to the first column, in this case, `t.corridor`. The only database that I know of that does not support this logic is Hive, but I think the syntax is deprecated.",,2015-04-24 13:23:55.69 UTC,deprecated,lang,
47833359,"From that page: `NOTE: The Files API was deprecated on June 11, 2013 (v1.8.1) and will be shut down soon, at which point these functions will no longer work. Use Google Cloud Storage instead (https://cloud.google.com/storage/).`",,2015-04-24 17:24:54.05 UTC,deprecated,ext,
47947389,"I completely understand what you mean, it just didn't feel right to me to use something thats obsolete. check: https://msdn.microsoft.com/en-us/library/cc190216%28v=vs.110%29.aspx",,2015-04-28 07:14:01.727 UTC,deprecated,ref,
47954971,[unescape()](https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Global_Objects/unescape) is deprecated,,2015-04-28 10:31:04.873 UTC,deprecated,ref,
52489922,"@Slartibartfast it gives me this error (#12) links field is deprecated for versions v2.4 and higher"",",,2015-08-31 08:48:29.193 UTC,deprecated,tool,
1.20E+08,The CTCallCenter class/api is deprecated since iOS 10,,2021-05-26 19:26:39.63 UTC,deprecated,lang,
1.14E+08,it's deprecated,,2020-10-05 05:01:35.473 UTC,deprecated,lang,
47557972,"By the way, it's not quite right that ""the tutorial has just recently fallen out of date"". A more accurate description is ""someone involved in the Sass gem or another part of the Ruby ecosystem made a change that shouldn't have broken anything anywhere, but did."" Alas, this is par for the course in Ruby-land—perhaps the price we pay for always [moving so fast](http://startupquote.com/post/1624569753).",,2015-04-17 23:49:12.26 UTC,deprecated,lang,
47431239,"Interesting, unpacking the jar shows its there but you link to the `mongodb-driver` which isn't an uber jar. I would recommend, if starting new code to use the 3.0 driver and use `getDatabase()` and `Document` rather than the old style `DBObject` and the deprecated `mongo.getDB()`.",,2015-04-15 08:33:13.627 UTC,deprecated,ext,
75251232,Docker-registry is deprecated in favor of docker distribution. It supersedes the docker/docker-registry project with a new API design https://github.com/docker/distribution,,2017-05-22 14:51:13.837 UTC,deprecated,ext,
73048976,"@shadygoneinsane. Unfortunately I have retired over a year ago. The only code that may help (and is still alive) can be found here: https://github.com/seanpjanson/GDAADemo and here https://github.com/seanpjanson/RESTDemo. But it may be outdated, GooUniverse is changing quickly. Good luck",,2017-03-23 14:13:13.033 UTC,deprecated,ref,
48601424,"I agree with you regarding using deprecated functions, but my point is that they're still available when you're stating the opposite. There might be other reason `fnGetData` didn't work for OP.",,2015-05-15 02:14:27.133 UTC,deprecated,lang,
47029589,"Only if you want to use old, deprecated and most importantly undocumented API (Google deletes old documentation for Play services API). Let's assume that Play services app in the phone is always up-to-date. If it's not, the user either deactivated it or can't update it because there's not enough space so he's not able to install anything.",,2015-04-03 09:57:11.553 UTC,deprecated,mobile,
1.01E+08,"The links posted are deprecated. They should be updated to https://support.hdfgroup.org/HDF5/Tutor/h5image.html and
https://support.hdfgroup.org/HDF5/doc/ADGuide/ImageSpec.html",,2019-08-14 13:11:58.457 UTC,deprecated,ref,
1.13E+08,TYPE_SYSTEM_ALERT is deprecated !!,,2020-09-28 09:23:04.737 UTC,deprecated,lang,
57387044,getColorStateList appears to be deprecated.,,2016-01-16 00:54:03.46 UTC,deprecated,lang,
1.19E+08,"Good is deprecated.
""Note: this module is being deprecated on December 31st, 2020 due to lack to available support resources. Please consider using another logging plugin.""",,2021-05-17 22:41:30.043 UTC,deprecated,lang,
47049581,Thanks for the update. Note that the format (params as 4th option to `sequelize.query`) has recently been deprecated: https://github.com/sequelize/sequelize/blob/master/changelog.md#backwards-compatibility-changes,,2015-04-03 22:30:01.583 UTC,deprecated,tool,
64944166,Thanks for this helpful answer - is it now worth updating it and your fiddle to use `React.cloneElement` instead..? (due to `cloneWithProps` being deprecated),,2016-08-05 10:31:35.707 UTC,deprecated,ext,
71850117,"@oshliaer there isn't any documentation still available from what I can find; This was an old syntax when the question was answered in 2015, and the syntax was deprecated in 2016, so it's unlikely to be currently documented, since it's use is not recommended.",,2017-02-20 16:23:36.77 UTC,deprecated,ref,
1.09E+08,RollingFile sink has been deprecated in favor of File. Property is the same: `outputTemplate`,,2020-05-08 03:08:04.413 UTC,deprecated,ext,
77883278,"@AnkitKumarGupta thanks for pointing out this was outdated, code updated. :)",,2017-08-02 12:55:29.447 UTC,deprecated,lang,
93336685,To create an instance of TransferManager better to use TransferManagerBuilder.defaultTransferManager() as the constructor of TransferManager is deprecated,,2018-11-09 11:34:12.457 UTC,deprecated,protocol,
1.19E+08,"[K13](https://stackoverflow.com/users/13327906) posted an [Answer](https://stackoverflow.com/a/67077247) saying ""Be aware that atomic_axchange is deprecated for std::shared_ptr since C++20: [http://open-std.org/JTC1/SC22/WG21/docs/papers/2020/p2139r0.html#3.18](http://open-std.org/JTC1/SC22/WG21/docs/papers/2020/p2139r0.html#3.18)""",,2021-04-19 08:20:18.56 UTC,deprecated,lang,
56082724,"I am passing it an object and still the token does not expire. I am using `expiresIn:60` because ""expiresInMinutes"" is deprecated now.",,2015-12-08 22:58:37.84 UTC,deprecated,ref,
1.13E+08,"Since passing a profile directly to Driver is now deprecated, here's an approach for setting up the download location using options: https://stackoverflow.com/questions/37391879/download-location-selenium-webdriver-cucumber-chrome/63850356#63850356",,2020-09-11 15:54:46.267 UTC,deprecated,tool,
97041134,"This is deprecated method, use following: https://stackoverflow.com/a/48989340/4026686",,2019-03-13 20:09:16.273 UTC,deprecated,lang,
1.16E+08,now `implementation 'com.google.code.gson:gson:2.8.6'` as _compile_ has been deprecated,,2021-01-13 02:41:50.773 UTC,deprecated,lang,
84720773,"Note, sortlevel is deprecated now, this is now doable via: df.sort_index(axis=1, level=0, inplace=True)",,2018-02-19 02:09:58.37 UTC,deprecated,lang,
1.09E+08,`logging.path` is deprecated now. Spring introduced `logging.file.path` to avoid confusion,,2020-05-19 05:32:59.43 UTC,deprecated,lang,
1.12E+08,"2020 And I'm still hitting this bug. Ridiculous. Google ignored that issue 133394 for 5 years, until Apr. 2020, and then closed it ""as won't fix obsolete"". Thanks for the comprehensive answer; that last onOptions...finish() blob fixed it for me. It looks like yours is going to be the only fix for quite some time. Thanks again, you saved me after days of my pulling hair out.",,2020-08-19 02:58:29.433 UTC,deprecated,lang,
88578745,"@OJFord FYI: I have edited the original answer in a way that makes your comment obsolete. TBH and with all due respect it wasn't entirely correct in the first place. The `touch` command would fail in case `~/.ssh` directory does not exist, so step 1 was still required. Also you don't need to `touch` the file before using `>>` redirection. It will be created if necessary (but just the file, not entire path, so still `mkdir -p` is needed). The `-p` option make it work in case the directory already exists.",,2018-06-10 17:14:18.747 UTC,deprecated,os,
73769467,"`play_hosts` is deprecated in Ansible 2.2 and replaced with `ansible_play_hosts`. To run on one host without requiring `--limit`, you can use `when: inventory_hostname == ansible_play_hosts[0]`.",,2017-04-11 18:02:34.573 UTC,deprecated,tool,
78702787,`M_PI` is deprecated. It's now `Double.pi` (in Swift 3),,2017-08-24 22:42:06.81 UTC,deprecated,lang,
96631529,"Correct, but not entirely.One, you are referring to a post written in 2015, in 2018. Things have changed quite a bit since then. For example, the DriveAPI interface is now completely deprecated(in 2019).",,2019-02-28 20:13:56.497 UTC,deprecated,ref,
96711332,"Thanks for pointing out the time difference. I agree that it's pointless and harmful to downvote old answers such as this one due to changes in accuracy, and tried to remove my vote. Unfortunately, it says that the votes are locked in unless the answer is edited. Maybe the answer can be deleted for being obsolete, so it no longer negatively affects your reputation unnecessarily.",,2019-03-04 03:28:41.337 UTC,deprecated,lang,
96711332,"Thanks for pointing out the time difference. I agree that it's pointless and harmful to downvote old answers such as this one due to changes in accuracy, and tried to remove my vote. Unfortunately, it says that the votes are locked in unless the answer is edited. Maybe the answer can be deleted for being obsolete, so it no longer negatively affects your reputation unnecessarily.",,2019-03-04 03:28:41.337 UTC,deprecated,lang,
47248954,Fill parent was deprecated more than 4 years ago.,,2015-04-09 20:49:58.497 UTC,deprecated,lang,
47560076,"@RiteshKumar - with all due respect, the `<font>` tag is deprecated, not supported in HTML 5 and, imo, should not be used in 2015.",,2015-04-18 02:44:18.85 UTC,deprecated,lang,
46960442,The link mentioned using the DocumentType property it did not mention using the SummaryProperties.Version. If you alrdy used this version too the answer is obsolete.,,2015-04-01 13:11:09.9 UTC,deprecated,tool,
58346221,"My bad, I didn't realize jsFiddle supported it as a syntax. And a browser version used to be available, but it's now been deprecated: https://babeljs.io/docs/usage/browser/. They do provide a link to a third-party implementation (`babel-standalone`) now, however.",5436257,02-10-2016 15:08,deprecated,tool,invalid
65204874,"@PaulH  I wasn't aware the option was deprecated, and quick googling couldn't find details of that, do you have a link?",674039,08-12-2016 18:09,deprecated,ext,legacy
27304252,The `<marquee>` tag is deprecated and may not work in all browsers.,352765,09-01-2013 14:43,deprecated,lang,legacy
11660491,As you can see https://developers.facebook.com/docs/reference/fql/insights/#page_content the video view counts are now deprecated.  Hence why my last paragraph urged you to host the videos on your own ,52087,02-12-2012 23:19,deprecated,ext,invalid
27857544,"As of SQL Server 2005, it's recommended to use the catalog views in the `sys` schema (rather than the deprecated `sysdatabases` and `sysobjects` etc. views)",13302,9/18/2013 15:27,deprecated,lang,legacy
32527762,UITextAlignmentCenter is deprecated as of iOS 6.,433769,02-03-2014 23:33,deprecated,mobile,legacy
43127100,"wow it seems very good, but here https://www.ffmpeg.org/ffmpeg-codecs.html#libopus-1 still informing that ""Requires the presence of the libopus headers and library during configuration. You need to explicitly configure the build with --enable-libopus."" maybe it is just deprecated documentation, do you have the commit where libopus was included?",794365,12-06-2014 18:44,deprecated,ref,invalid
37183691,Globalize3 is deprecated. Globalize is the actual branch. activeadmin-globalize uses the newer one.,1488569,06-08-2014 10:04,deprecated,tool,legacy
46059747,"while you are at it, switch from using the mysql extension of PHP to the mysqli or PDO extension. The mysql extension is deprecated as of version 5.3.",3143634,03-06-2015 13:54,deprecated,lang,legacy
2503661,`toString` is deprecated in D2.,224671,3/24/2010 14:04,deprecated,lang,legacy
25661314,"I read, the name attribute is deprecated in HTML5, and use of id or class is preferred instead.",2578148,7/13/2013 1:01,deprecated,lang,legacy
27702302,`commands` has disappeared in Python 3.0 and has been deprecated since 2.6.,166749,9/13/2013 13:42,deprecated,lang,legacy
25317835,`verify_exists` is deprecated. -1,67416,07-02-2013 16:17,deprecated,ext,legacy
58175852,"No, not at all but that is a different question. :-) If you want to add a listener without using a default constructor then you can [run TestNG programmatically](http://testng.org/doc/documentation-main.html#running-testng-programmatically) (`TestNG.getDefault()` is deprecated) or use [dependency injection](http://testng.org/doc/documentation-main.html#dependency-injection). I recommend the latter.",3255152,02-05-2016 18:06,deprecated,ext,legacy
49303344,"EntityUtils also deprecated ,now which one should I use...?",3886504,06-03-2015 11:23,deprecated,ext,legacy
10552893,"Thanks for sharing the link! I decided to use the deprecated `dojox.form.FileUploader`, which strangely works very well in contrast to `dojox.form.Uploader`...",696742,12/15/2011 15:43,deprecated,ext,legacy
19290206,"""Juggernaut has been deprecated! Read why here."" So may be an unstable solution but could work.",1082184,12/20/2012 20:15,deprecated,tool,legacy
